partition,path,label,source,sha256,phash
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_463.jpg,2,cds_train,b3d7e48b1c186bf907b2903b124e1e27463afe714cf2426fc16693e78d64aa70,884e86e3b91d6673
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_362.jpg,2,cds_train,950dd8bae8f92883c6f8950ac8aa666217571c45cda72bc9bffce24c03b11d9e,86574cb5f32d6238
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_123.jpg,2,cds_train,942a2ba66af896cc99993e5a3f4fe54a475af45cf3f3c21e14932f31b8cd5cf7,ddc3f006e555247c
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_181.jpg,2,cds_train,69369fc692a3dfdf2d855b8cba4e2f24ab19cec493476ad702f063e12220f22d,91e2d04a3fd75a0e
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_249.jpg,2,cds_train,3014648b5cf95028619a865909949178d3836bcba802ccb0fe81f66e97a63625,fc5ea17c1e6a1415
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_61.jpg,2,cds_train,1ef5916b90b1ec73661c195d07d469e4b2ffd8a0122069fffff51be39a75ba5c,a0e5c0a99a5f4d2f
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_237.jpg,2,cds_train,eeaabe0e6314779ec80986014f6253f94c444353878fde22e0da8ec62c96ae95,df901525a9b0d3ea
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_218.jpg,3,cds_train,e1c85352d4c5e6108a03c76e988d7288f5e68c9ea804ef74498c601465640640,dcb13d71425857e4
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_170.jpg,2,cds_train,52555c69d68f90e89dfc9a7613d7a151adb6f2942c1cd8753b983eab791cdef7,c56aed8ad5ccc246
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_181.jpg,3,cds_train,c4e266e92966c9d41a26cedb149fc069c6e192335afe3270505573f7de004c50,cf366d2744d954a1
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_147.jpg,2,cds_train,35ba53cb60564bfa4d7077c1e2dee935387d5a5867b1f42c03aee8e1b9b693f4,c93549b06d8e6ec6
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_62.jpg,2,cds_train,00e33213bd8e7831c3f27a0f296e7bc6a3542436e202e7514d1dc1533f6bae92,b065d0a6aa57fc15
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_423.jpg,3,cds_train,cc573ad6ee2d7e8e0609b6d3e250b32ef182f1436d17bccc7517a40724310326,f649268c895a6d3e
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_182.jpg,2,cds_train,35a2b3d442e0078a95d14e141ee356128500d45846e71688af5040a10f5666d8,e646c6de087949cb
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_243.jpg,2,cds_train,2b0b736deaaec182ccd0d035018817242d717e6e68d93d6f7fef0617f8d784a1,90e23916d38eef61
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_368.jpg,3,cds_train,9d2d9aac88085e36b1faf64a84fee2d2cdb8f9b9ce7e3181fd90b77a17ee82f5,fae05dd48c9a818f
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_279.jpg,2,cds_train,e510060a6c58cc06ae29b9494cb5111a3b6c5e68311e3340215b00f9e7dbb554,fa0e529e173c27a4
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_56.jpg,2,cds_train,448da32d3dd0098ac0452455aee963db8d78f70ca1255af019fcf76310828697,85bc65ce3ee05847
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_271.jpg,3,cds_train,8bf8f00ce9d24886109c5abe6e626d7903f1f53db850c63359f26f77e6a8a951,b811bff8284b4baa
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_458.jpg,2,cds_train,36cd95add1b10df08940c52059e50cce84a64ba83fe3a453a680af368d1578de,8338bb14dfd01bb1
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_302.jpg,2,cds_train,113ed6243b67cfa9efe506a3f4d5ab0e29667c8d52a539469019d205c17ef44b,82a07a2b9e4b7da3
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_92.jpg,3,cds_train,c4bea9518522e3e241d2186ef24d90ee658ecbbd77c60813c2ebe777b73ed3f1,b760e54a533b4b85
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_355.jpg,2,cds_train,8767035a8d0512f437e5e8a13c7efe7c52fbbbf1995e2205d7da7ce5963786ee,e58e3cca30eb15a3
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_345.jpg,3,cds_train,afbcb654ce2e5aef29b547ace137242e2925ecb2f28132e0c05de54aa1a8aac6,d786edd29989d0c2
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_236.jpg,3,cds_train,523940604b7a372e03e6b814a1511047e77d69f4dff678e247e4c0816302e0f2,f4ff069693440e9a
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_267.jpg,2,cds_train,e7df58f78d61cd94a0c8e955194aecb54f19e3173806887e79eef85187c7bf8e,c7c70327a734d730
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_212.jpg,3,cds_train,07866ea0594602f3c6c1a3b729c3933c30455c7d16e52c68112d01698d3cb160,d31255d2a52ddea8
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_446.jpg,3,cds_train,3d6fc5fd54da8d48414a7666b873f035e1ff6fec63c5919283640f8b1bf70482,97c252915a7451fb
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_428.jpg,2,cds_train,76ff1a07519fea9c2920fff161f24f3a4e044328dc2ed030853b0700ec3bcb06,cac9e0986e176d36
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_435.jpg,2,cds_train,b5c929feff3457354230048d801cebad5a509a92992b0285950c4a768569e8ee,953fa24377a64a86
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_429.jpg,2,cds_train,4d6ee7ba700d00772eac2fdd10d637ecfee40672c3ef4c6d00df38c963cf1be7,c07d0de4a7d06c76
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_297.jpg,2,cds_train,a2ccc3c9aa5aae791b56f387dd5cef6a3b8d67f8db4e67baf040e4387884a9bf,cade4e942b9570e2
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_447.jpg,2,cds_train,5a27297ae9d2d8743039ba56c02e731b212a23d38195d9d4eb9430ea11c1ed46,e8e3d45b15e8b603
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_507.jpg,2,cds_train,68f04d98291b1cdce06921632b4f44f37a6fc71a390ab08ceffadc98b515d9e6,eea7ac8839a30739
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_493.jpg,3,cds_train,05346f270706b02263162a45d00813846e12e4a4bde1f8e9adb28ee4a5b3d475,dce1926e379842c7
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_379.jpg,3,cds_train,9d662fb4e069f5ef822d3023978fc3494c6ed1930461fc34feae1df41f92f26d,cdda31192331cab7
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_200.jpg,3,cds_train,3d5e33fe57da0bdbde0394f2e5ce63893028cd631fe0b7632ac610043d064800,fc3568c0d2fe1728
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_403.jpg,2,cds_train,ebc104981760ed4f9868141b2b6952fd4dedc9040b67ab8cc39dba047ea37428,9f586d346e24f710
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_374.jpg,2,cds_train,e22b9b0d07f0f69ca4fa80b170e43abd1de286b29522d70d4e746a0cacdcc2bd,f8176acfd23052b8
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_146.jpg,2,cds_train,9725f80831e28cdcd491a658c017d2514fe82a0ec217aa66b0212106abf07120,914a416369727bf6
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_74.jpg,2,cds_train,77e30730c27e96d2e43547a7675f98db79a56593a7df5086aef94f9e1b63a13d,afe1535ca3a42e43
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_27.jpg,3,cds_train,583246555a489c18f86ef5c49cff8085cc894407297445e98ec781d88e0697ee,f134bcd3c20c66dc
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_177.jpg,2,cds_train,e6651f8977ac10270afb5b129801599bed85d5c3955fd8b8a10ea052134c7258,9cea149af22b45f2
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_344.jpg,2,cds_train,034ed1716eb3dc74ee91e60e5f67bcf7d8b4205a6e49a5532b26d271ecec95ce,80fcf8c3cf451dc1
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_253.jpg,2,cds_train,8b997926d4c07725f3d506eee5c37ca864ca75ad40e21b2b707f458159fdb6ee,d6c88c69ccf01e6b
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_237.jpg,3,cds_train,2a94cf7f2a4fad291e8de5d2c1e6cd0836897c9a9bbf1a15d806007287f13ab4,c9cee0d1ec2a732c
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_104.jpg,2,cds_train,4cf7bb721eb60b75ced338420fff260711ce961f4551cbb11128b97250d74c3f,e16c9f189953c32e
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_211.jpg,3,cds_train,0a8292ed1af9de019810f55c360204e2f337314ba49d5c7d8c030fd45ee51027,d0852f30acdb7273
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_135.jpg,2,cds_train,a5ca771b9bf46a3bc00678cf3d1962c622a76b187fc9e05068802000ca945740,d609a6bdf2d5a902
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_3.jpg,3,cds_train,220fa28b5fbfacc594ea4fe21e8a5c8672ada580639cc95f9e886a3992204860,84770b6843037ffc
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_110.jpg,3,cds_train,97eaad4f7b96aa108b15584780fab49f0ec76832e39ab3b95807dda94da6e4da,ba1763c028f65ee4
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_398.jpg,3,cds_train,7c6a8fd8b727d0f57418a376232f89f71224d3b93667db8d81acc07f0b010116,c17a9d6a4c9c5f84
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_163.jpg,3,cds_train,33b5caeb5228232e0710dda6df971b23cbd8ba671607de3ddbb4a54d810b4f11,d13579225d93a89b
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_345.jpg,2,cds_train,4dedd1e38b61ce4822b1d34a5c37956e17bf5b73055144519313438b97f3f7a2,8d8cd9a489ee89e6
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_308.jpg,2,cds_train,a603cafb83902e6644aa9f32232fe8aee598ce55ff11a5e09d40ad5b3f89c601,d2c93f804f214f76
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_391.jpg,2,cds_train,62e6764a1cc27aad623920f0ff958c0b0e89c26378326b5c4280dadb63fc1850,df6b2b8e0116492f
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_457.jpg,3,cds_train,65c8035d2544c77aad009f39ea4ccfe8d4f718d1991b6db9e87eae5f8c9510d7,8c8f617970286fcb
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_315.jpg,3,cds_train,067e77d2cfa443e010b37d384eca8e61cae2b4a7b3a6bac5dc2862c1eb25ff1a,c91cb3214da78c7d
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_350.jpg,2,cds_train,331b0378648f8687f196e66357194787f6c242a6171272cd3b97f0a6dee90c4c,cfc0d5c0693d151f
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_242.jpg,2,cds_train,698c6e8dfb046e56c154c52907a55826df2f9d6349086397ac057bd0f788def8,9ea58c09cfd0f14b
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_13.jpg,2,cds_train,087121519dae5a31d76cf1780114a2370ffa47f78f0df4307ce3d800f37f85a2,dda42650aac996de
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_457.jpg,2,cds_train,a098b713cf02fd28e61407d4810a64c50b929b14c579486d5fb5da799a34a41b,b3f8a8040176ef76
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_511.jpg,2,cds_train,076a306295c6193999f114aef3d6f813d569e778522458c325b5ae53f7f12564,8769b448a6f9d4c3
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_37.jpg,2,cds_train,9420533b900c896c3c2a2fe6ab5712b55d4fdf8705bd912ff2a6c91c9882e7ce,8fb065897a54a94f
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_93.jpg,2,cds_train,104f210fa1a980acc7e06d1a4fd1ffc01e02abcb8133a169d63bd9d37f1b1050,b33233e7e68c018f
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_145.jpg,2,cds_train,d83bef6d85146b383defbd9f15f234119584f5d44997c585d4eabbd6479f341b,8e6330a2bb5f9aa4
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_26.jpg,3,cds_train,8ef65c73155dc39a2636eecf0f8e9e086ff16d1818287b7451afbe36f7f6910e,f36bc9b43c542386
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_433.jpg,2,cds_train,4adbbf3c5df713102680eecb1975aa2ea8e7527bb799df807a6bc45335743d61,cfcd623ac522f618
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_87.jpg,3,cds_train,ff43ce3f596988a04bbb388e3548e2760f878adcde9d93040d1cabaaf422c651,e462567184c2adfb
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_513.jpg,2,cds_train,8ad9d179439155e89bdb51b2f797edfeac06e8703bc60c0e3b02043c6ca61850,eb07f447c032a1f9
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_194.jpg,2,cds_train,de8d8d20ef12282a05a115be96e42f8eb21ede56978382d2427f1b539d57edf7,ee046e5e89176565
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_320.jpg,3,cds_train,e2fd68dd5c1311af24541ce44edbaa94749219a85e9abe524da19b5f9085675c,d61a367b82cf429c
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_410.jpg,3,cds_train,f63f69750c0a4a5ffeb13e39836300d382bcb4b9be75dd0cf452acf1e0512035,f27f2393c96a0836
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_129.jpg,2,cds_train,1f37c5d909df44d0583f12782846d9fadddc1beb6e4d28fe1483cd3f2e605b61,a45d64dde6598619
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_231.jpg,3,cds_train,5ed2098b5cb314a931bd2362c25aa03f7d1b0a783e3930a8a66a53309bf67373,bdce84c750ad5a43
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_307.jpg,2,cds_train,78720a45d6173702097df22ce797573cb11b7ebec3e35f766b32a117416fede1,d98b2297363e6a34
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_75.jpg,3,cds_train,9f0cd60c192aa857cb2503d32aa1ebbeb2e2e8ee76f521c8e1e86b21c0c9ec25,d518ca856a3bb751
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_153.jpg,3,cds_train,346b53a98c734b689e0723c64f3c3cc07b867933dd863fea3d5ff16404e79c58,f54b21b8c059a3af
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_482.jpg,3,cds_train,73e5ed286976610461a8c16b603849537df35d322b7b2eb298e388356054b593,ae177e729c32c491
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_224.jpg,2,cds_train,d0257e2b23d3a42d74b76bb89a9f7a909bd7feae3637705ee890ba7ef973beb1,af37e385392199a2
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_230.jpg,3,cds_train,47d795b9d26212b9f60be42ce6b0b9876f49c98c5b2f7f2b94e6651a198fff2c,fe6f28907ac69903
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_183.jpg,3,cds_train,6e7fafa45c835549c694662b22312aba394e0c6d9eb35f212281abb6f30369af,f48c2334377bb087
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_386.jpg,2,cds_train,fbeb05c58c4401e22f6a1680a40e938f608b7ea1d0a30790b9c27c1e289bf908,c575b83758a617e0
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_51.jpg,3,cds_train,7acf387ef79de0b54fca7a2a7827e98e78a5861fe5de799b5473a64447c795e2,993cf34e8aa4b86a
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_67.jpg,2,cds_train,2991e94d085ebd9a91aa54b9732c8a9e5ef6248375714c5c1a511cce04b12c97,9595ab0aebe34b03
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_224.jpg,3,cds_train,ebbbca1c53e80966959b07df92ebe426584c25f47630c34421399710ee876e80,dac5d7cb9c330189
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_243.jpg,3,cds_train,ea19483e6896c16f06c9d5121b57e259b44189e0d4214070725b76dddc7c6191,e05930e176abac7a
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_343.jpg,2,cds_train,73aad6cfd6b524071727ab09ea0781a69cb7c5bf1cbcb616e4dedb5dc35a9553,827ef8e07f43be00
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_8.jpg,2,cds_train,dd341c4ecfc05b46114e34e711f525f2a7312e75a5727f7f578ebaa99ccc00ed,caa67e4328b545f4
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_217.jpg,2,cds_train,49d9dd39958bc6d31628929f4dfcf030edd5ed4af6bd4f3748f49e82bce21229,b769361b600fa0dd
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_223.jpg,2,cds_train,7aeb06239de704ce564c70e6a1d1c96c7c5b49677e8d18630e1078c54e5c5a28,892d5df40c7ac9a6
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\gls\gls_20.jpg,2,cds_train,f391a0270e7f391e3d8128975ac734508c160a3cded9c5eeb90df7027b777ab7,c768a7d7e8152233
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_290.jpg,3,cds_train,278c45fc5523fd513c6896c477e37357456c58ce6cde2fca895566748af57bec,df6221063e98f0fc
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_249.jpg,3,cds_train,f71e00028dfc24743e92a624c180ed7b2dc7dedcb0ce1de84166288f3b2b5366,a67836f454b96b12
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_255.jpg,3,cds_train,1219a533416761e59d209436a9cca727969a2d96b2ee3a0da4f21c4a87a53e6d,8b9f1e718bb4a918
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_56.jpg,3,cds_train,1fdf93b822d70a794619f05aa3a525445a2d0ba5918b6ea09f187726057c289d,8b2a155eb863a3b5
train,C:\Users\张嘉璐\Documents\Codex\2026-07-24\new-chat\work\training_run\.maize_disease_agronomist_cache\CDS-Dataset-Original\train\nlb\nlb_319.jpg,3,cds_train,61132a098cb733f9cc12660b3f50b642a3993f5f8d3d6a47e943a24ad593f683,e529856974f8cc93
